 ,X,Y,Counter,Count
1,1724.000,600.000,0,331
2,2299.500,203.500,0,331
3,2016.674,690.194,0,331
4,2008.004,623.726,0,331
5,1317.310,606.386,0,331
6,1406.898,707.534,0,331
7,1496.486,785.562,0,331
8,1106.345,253.814,0,331
9,1002.307,181.566,0,331
10,979.188,279.824,0,331
11,1207.492,282.714,0,331
12,2036.904,1039.876,0,331
13,1987.775,932.949,0,331
14,1733.460,1083.225,0,331
15,1646.762,1060.106,0,331
16,1577.404,1141.024,0,331
17,1198.823,1432.907,0,331
18,1057.216,1404.008,0,331
19,1250.842,1288.411,0,331
20,1172.813,1325.980,0,331
21,973.408,1308.640,0,331
22,932.949,1389.558,0,331
23,938.729,1470.477,0,331
24,820.241,1470.477,0,331
25,820.241,1470.477,0,331
26,681.524,1562.954,0,331
27,539.918,1395.338,0,331
28,288.493,1490.706,0,331
29,198.905,1389.558,0,331
30,175.786,1233.502,0,331
31,77.528,1629.423,0,331
32,48.629,1383.779,0,331
33,213.355,1062.996,0,331
34,326.063,1054.326,0,331
35,305.833,921.389,0,331
36,444.550,1005.197,0,331
37,612.166,1002.307,0,331
38,785.562,1117.905,0,331
39,843.361,814.461,0,331
40,415.651,1788.369,0,331
41,354.962,1846.168,0,331
42,366.522,1909.747,0,331
43,126.657,1843.278,0,331
44,100.648,1903.967,0,331
45,424.320,1230.612,0,331
46,479.229,658.405,0,331
47,635.286,369.412,0,331
48,623.726,467.669,0,331
49,406.981,383.861,0,331
50,724.873,198.905,0,331
51,765.333,378.081,0,331
52,1210.382,86.198,0,331
53,1441.577,432.990,0,331
54,1539.835,430.100,0,331
55,1614.973,461.889,0,331
56,1704.561,459.000,0,331
57,1669.882,320.283,0,331
58,1932.866,360.742,0,331
59,1825.938,395.421,0,331
60,2048.463,1545.615,0,331
61,2071.583,1626.533,0,331
62,2100.482,1779.699,0,331
63,2192.960,1990.665,0,331
64,1973.325,1880.847,0,331
65,1828.828,1880.847,0,331
66,1528.275,1828.828,0,331
67,990.747,1906.857,0,331
68,502.349,1623.643,0,331
69,71.500,140.500,0,331
70,86.198,222.025,0,331
71,152.667,187.346,0,331
72,372.301,34.179,0,331
73,560.147,129.547,0,331
74,1658.322,155.556,0,331
75,1707.451,115.097,0,331
76,1710.341,155.556,0,331
77,1802.819,126.657,0,331
78,1903.967,248.034,0,331
79,2094.702,97.758,0,331
80,2435.715,539.918,0,331
81,2363.466,661.295,0,331
82,2721.818,724.873,0,331
83,2672.689,782.672,0,331
84,2851.865,935.839,0,331
85,1487.816,1536.945,0,331
86,1412.678,1450.247,0,331
87,1323.090,1409.788,0,331
88,1106.345,1643.873,0,331
89,1716.121,1929.976,0,331
90,996.527,1704.561,0,331
91,730.653,1759.470,0,331
92,574.597,1828.828,0,331
93,395.421,1314.420,0,331
94,320.283,551.477,0,331
95,268.264,89.088,0,331
96,800.012,282.714,0,331
97,895.380,230.695,0,331
98,1401.118,340.512,0,331
99,2620.670,149.777,0,331
100,2464.614,80.418,0,331
101,2383.696,196.016,0,331
102,1089.005,906.939,0,331
103,2346.126,467.669,0,331
104,2892.324,733.543,0,331
105,2831.635,857.810,0,331
106,2640.900,1019.647,0,331
107,2614.890,1068.776,0,331
108,2736.268,1042.766,0,331
109,2947.233,1164.143,0,331
110,2921.223,1227.722,0,331
111,2967.462,1221.942,0,331
112,1242.172,1765.250,0,331
113,153.500,303.500,0,331
114,143.500,239.500,0,331
115,67.500,289.500,0,331
116,16.500,350.500,0,331
117,24.500,437.500,0,331
118,42.500,608.500,0,331
119,194.500,580.500,0,331
120,214.500,417.500,0,331
121,136.500,433.500,0,331
122,75.500,637.500,0,331
123,816.500,558.500,0,331
124,558.500,648.500,0,331
125,985.500,600.500,0,331
126,828.500,700.500,0,331
127,865.500,693.500,0,331
128,268.500,402.500,0,331
129,1387.500,885.500,0,331
130,1417.500,989.500,0,331
131,1245.500,1177.500,0,331
132,1549.500,1373.500,0,331
133,1543.500,1337.500,0,331
134,1727.500,1367.500,0,331
135,1711.500,1453.500,0,331
136,1617.500,1425.500,0,331
137,1785.500,1427.500,0,331
138,1875.500,1397.500,0,331
139,1749.500,745.500,0,331
140,1547.500,489.500,0,331
141,1645.500,249.500,0,331
142,1589.500,125.500,0,331
143,1413.500,243.500,0,331
144,1305.500,325.500,0,331
145,1315.500,289.500,0,331
146,1389.500,205.500,0,331
147,2005.500,283.500,0,331
148,2065.500,613.500,0,331
149,2049.500,953.500,0,331
150,1931.500,905.500,0,331
151,1813.500,1175.500,0,331
152,1735.500,1157.500,0,331
153,1887.500,1173.500,0,331
154,1631.500,1231.500,0,331
155,1571.500,1287.500,0,331
156,1829.500,623.500,0,331
157,1971.500,577.500,0,331
158,1921.500,497.500,0,331
159,1925.500,453.500,0,331
160,1967.500,453.500,0,331
161,971.500,109.500,0,331
162,2557.092,551.477,0,331
163,2912.554,450.330,0,331
164,2944.343,513.908,0,331
165,2892.324,285.603,0,331
166,2210.300,1172.813,0,331
167,2178.510,944.508,0,331
168,2380.806,1458.917,0,331
169,2366.356,1695.891,0,331
170,2239.199,1707.451,0,331
171,1880.847,1574.514,0,331
172,1776.809,1568.734,0,331
173,2707.368,1632.313,0,331
174,2548.422,1453.137,0,331
175,2580.211,1534.055,0,331
176,2640.900,1588.964,0,331
177,2447.274,1635.203,0,331
178,2955.903,1360.659,0,331
179,54.409,944.508,1,166
180,80.418,1016.757,1,166
181,60.189,753.773,1,166
182,42.849,727.763,1,166
183,117.987,646.845,1,166
184,135.327,522.578,1,166
185,74.638,551.477,1,166
186,198.905,511.018,1,166
187,337.622,354.962,1,166
188,245.144,279.824,1,166
189,256.704,141.107,1,166
190,198.905,57.299,1,166
191,137.500,44.500,1,166
192,1435.797,626.616,1,166
193,505.238,198.905,1,166
194,438.770,77.528,1,166
195,368.500,618.500,2,33
196,331.500,438.500,2,33
197,319.500,648.500,1,166
198,231.500,621.500,1,166
199,554.500,71.500,1,166
200,552.500,406.500,1,166
201,768.500,444.500,1,166
202,888.500,370.500,1,166
203,858.500,128.500,1,166
204,781.500,222.500,1,166
205,890.500,160.500,1,166
206,882.500,74.500,1,166
207,228.500,38.500,1,166
208,503.500,757.500,2,33
209,531.500,863.500,1,166
210,453.500,820.500,1,166
211,652.500,843.500,1,166
212,697.500,791.500,1,166
213,616.500,674.500,1,166
214,774.500,702.500,1,166
215,745.500,633.500,2,33
216,905.500,638.500,1,166
217,971.500,692.500,1,166
218,849.500,613.500,1,166
219,886.500,502.500,2,33
220,963.500,422.500,2,33
221,1001.500,526.500,1,166
222,1036.500,419.500,1,166
223,760.500,894.500,1,166
224,612.500,782.500,2,33
225,618.500,610.500,2,33
226,731.500,531.500,2,33
227,955.500,337.500,2,33
228,1175.500,172.167,2,33
229,1312.167,182.833,1,166
230,1302.833,114.833,1,166
231,1376.167,117.500,1,166
232,1073.500,44.833,1,166
233,1187.500,376.833,1,166
234,1256.167,340.833,1,166
235,1354.833,69.500,2,33
236,1224.167,180.833,0,331
237,1270.167,59.500,0,331
238,1311.500,41.500,0,331
239,1362.833,32.167,0,331
240,1429.500,71.500,0,331
241,1437.500,23.500,0,331
242,1148.167,319.500,0,331
243,1105.500,298.833,0,331
244,1344.833,432.167,0,331
245,1536.167,319.500,0,331
246,1484.833,305.500,0,331
247,1183.500,3.500,0,331
248,1219.500,11.500,0,331
249,1055.500,130.500,0,331
250,1091.500,459.500,0,331
251,1433.500,533.500,0,331
252,1417.500,572.500,0,331
253,1769.500,125.500,0,331
254,1561.500,21.500,0,331
255,1235.500,669.500,0,331
256,1199.500,915.500,0,331
257,1600.500,877.500,0,331
258,1403.500,1313.500,0,331
259,1040.500,1187.500,1,166
260,1065.500,1104.500,1,166
261,945.500,1155.500,1,166
262,998.500,1049.500,1,166
263,781.500,1038.500,1,166
264,1134.500,1214.500,1,166
265,1138.500,1108.500,1,166
266,915.500,1070.500,0,331
267,919.500,1091.500,0,331
268,1018.500,1220.500,0,331
269,1130.500,1024.500,2,33
270,1175.500,1070.500,0,331
271,1328.500,1162.500,1,166
272,1467.500,1195.500,1,166
273,1427.500,1144.500,1,166
274,1546.500,1023.500,1,166
275,1634.500,783.500,1,166
276,1591.500,968.500,0,331
277,1506.500,1141.500,0,331
278,1513.500,1068.500,0,331
279,1313.500,1221.500,0,331
280,1514.500,687.500,0,331
281,1396.500,769.500,0,331
282,1279.500,970.500,0,331
283,1522.500,1284.500,1,166
284,1662.500,905.500,1,166
285,1888.500,733.500,2,4
286,2240.500,769.500,2,4
287,410.500,1429.500,2,4
288,1836.500,213.500,2,33
289,2016.500,809.500,1,166
290,2078.500,793.500,1,166
291,2100.167,885.500,1,166
292,2096.500,507.500,1,166
293,2254.500,569.500,1,166
294,2160.500,633.500,1,166
295,2126.500,279.500,1,166
296,2342.500,309.500,1,166
297,2382.500,313.500,1,166
298,2290.500,677.500,1,166
299,2182.500,1369.500,1,166
300,1924.500,1071.500,1,166
301,1956.500,999.500,1,166
302,2954.500,1799.500,2,33
303,2720.500,1286.500,2,33
304,2045.500,1391.500,1,166
305,2474.500,1196.500,0,331
306,2450.500,1154.500,0,331
307,2522.500,1046.500,0,331
308,2549.500,1127.500,0,331
309,2708.500,1466.500,0,331
310,2579.500,1721.500,0,331
311,2300.500,1784.500,0,331
312,2303.500,1871.500,0,331
313,2312.500,1703.500,0,331
314,2267.500,1289.500,0,331
315,1901.500,1352.500,0,331
316,1874.500,947.500,0,331
317,1796.500,1046.500,0,331
318,1187.500,815.500,0,331
319,1070.500,806.500,0,331
320,1022.500,728.500,0,331
321,1103.500,668.500,1,166
322,650.500,1394.500,1,166
323,518.500,1130.500,1,166
324,446.500,1103.500,1,166
325,344.500,998.500,1,166
326,212.500,908.500,1,166
327,596.500,1937.500,1,166
328,308.500,1970.500,1,166
329,323.500,2021.500,2,33
330,872.500,1850.500,2,33
331,794.500,1658.500,0,331
332,746.500,1694.500,1,166
333,728.500,1589.500,1,166
334,890.500,1544.500,1,166
335,752.500,1508.500,0,331
336,1136.500,1796.500,0,331
337,1742.500,1796.500,0,331
338,2678.500,1952.500,0,331
339,2594.500,1850.500,0,331
340,2552.500,1916.500,0,331
341,2903.500,1733.500,0,331
342,2840.500,1736.500,0,331
343,2843.500,1661.500,0,331
344,2501.500,731.500,2,33
345,2867.500,617.500,2,33
346,2810.500,1163.500,1,166
347,2744.500,1229.500,1,166
348,2648.500,1124.500,1,166
349,2543.500,1271.500,1,166
350,2240.500,1433.500,1,166
351,2330.500,1247.500,1,166
352,2345.500,1145.500,1,166
353,2126.500,1265.500,1,166
354,2183.500,1277.500,1,166
355,2060.500,1259.500,2,33
356,2273.500,899.500,1,166
357,2354.500,884.500,1,166
358,2570.500,854.500,1,166
359,3023.500,1046.500,1,166
360,3008.500,779.500,1,166
361,2858.500,338.500,1,166
362,2777.500,353.500,1,166
363,2714.500,314.500,1,166
364,2576.500,254.500,1,166
365,2483.500,242.500,1,166
366,2870.500,176.500,1,166
367,2867.500,62.500,1,166
368,2969.500,155.500,1,166
369,2984.500,284.500,1,166
370,2927.500,1601.500,1,166
371,2996.500,1472.500,1,166
372,2531.500,1571.500,1,166
373,2837.500,1880.500,1,166
374,2321.500,1358.500,0,331
375,2906.500,1955.500,0,331
376,2945.500,2036.500,0,331
377,2660.500,1877.500,0,331
378,2744.500,1976.500,0,331
379,2819.500,1973.500,0,331
380,2486.500,1802.500,0,331
381,2684.500,1751.500,0,331
382,2543.500,1793.500,1,166
383,2966.500,1679.500,0,331
384,2813.500,1400.500,1,166
385,2750.500,1400.500,1,166
386,2660.500,1394.500,1,166
387,2636.500,1298.500,0,331
388,2819.500,1301.500,0,331
389,2504.500,1406.500,0,331
390,2516.500,1370.500,0,331
391,2609.500,1376.500,0,331
392,2954.500,1016.500,0,331
393,3014.500,950.500,0,331
394,3053.500,926.500,0,331
395,3005.500,689.500,0,331
396,2687.500,632.500,0,331
397,2636.500,689.500,0,331
398,2420.500,377.500,0,331
399,2687.500,74.500,0,331
400,2816.500,284.500,0,331
401,2831.500,395.500,0,331
402,3023.500,392.500,0,331
403,2960.500,374.500,0,331
404,2771.500,443.500,1,166
405,2648.500,512.500,1,166
406,2537.500,470.500,1,166
407,2720.500,572.500,1,166
408,2789.500,674.500,1,166
409,2816.500,581.500,1,166
410,2753.500,146.500,1,166
411,2090.500,2036.500,2,33
412,2252.500,311.500,1,166
413,2168.500,461.500,1,166
414,1916.500,110.500,1,166
415,1895.500,179.500,1,166
416,1325.500,1673.500,2,33
