 ,X,Y,Counter,Count
1,312.000,927.000,0,43
2,291.383,1198.823,0,43
3,415.651,1167.033,0,43
4,791.342,958.958,0,43
5,687.304,83.308,0,43
6,580.377,372.302,0,43
7,1210.382,378.081,0,43
8,1167.033,459.000,0,43
9,1534.055,334.732,0,43
10,1454.500,392.500,0,43
11,1629.423,421.430,0,43
12,1750.800,152.667,0,43
13,1808.599,227.805,0,43
14,1892.407,406.981,0,43
15,2060.500,125.500,0,43
16,2189.500,377.500,0,43
17,2409.705,216.245,0,43
18,2337.457,1545.615,0,43
19,2967.462,1678.552,0,43
20,2796.956,1366.439,0,43
21,1950.206,1210.382,0,43
22,1568.500,1928.500,0,43
23,1010.500,1763.500,0,43
24,918.499,1646.762,0,43
25,719.094,1658.322,0,43
26,740.500,1559.500,0,43
27,827.500,1346.500,0,43
28,662.500,1868.500,0,43
29,782.672,1944.426,0,43
30,680.500,1949.500,0,43
31,602.500,1817.500,0,43
32,522.578,823.131,0,43
33,175.786,337.622,0,43
34,320.283,51.519,0,43
35,430.100,91.978,0,43
36,1334.650,39.959,0,43
37,2889.434,71.748,0,43
38,2242.089,1190.153,0,43
39,1823.048,1039.876,0,43
40,2657.500,1826.500,0,43
41,1823.048,612.166,1,61
42,1554.285,906.939,1,61
43,1851.948,941.619,1,61
44,1915.526,996.527,1,61
45,1909.746,1279.741,1,61
46,1669.882,1331.760,1,61
47,1325.980,1476.256,1,61
48,1245.062,1840.388,1,61
49,809.500,1607.500,1,61
50,846.251,1710.341,1,61
51,866.480,1447.357,1,61
52,1091.895,999.417,1,61
53,1484.926,511.018,1,61
54,947.398,120.877,1,61
55,560.147,227.805,1,61
56,366.522,421.430,1,61
57,141.107,586.157,1,61
58,97.758,360.742,1,61
59,86.198,248.034,1,61
60,204.685,620.836,1,61
61,615.056,779.782,1,61
62,383.861,1034.096,1,61
63,383.861,1034.096,1,61
64,378.081,1089.005,1,61
65,363.632,1285.521,1,61
66,446.500,1295.500,1,61
67,467.500,1364.500,1,61
68,522.578,1817.269,1,61
69,1640.500,2006.500,1,61
70,2664.019,1083.225,1,61
71,2768.057,990.747,1,61
72,2678.469,239.365,1,61
73,2386.586,444.550,1,61
74,2944.343,282.714,1,61
75,1817.269,65.968,1,61
76,1068.776,230.695,2,4
77,2499.293,1484.926,2,4
78,2782.507,1141.024,2,4
79,632.396,632.396,1,61
80,886.710,782.672,1,61
81,591.937,927.169,1,61
82,155.500,1133.500,1,61
83,869.370,1201.713,1,61
84,470.559,1932.866,1,61
85,1340.429,1811.489,1,61
86,2453.054,1002.307,1,61
87,2103.372,34.179,1,61
88,1999.334,210.465,1,61
89,1115.015,37.069,1,61
90,739.323,16.840,1,61
91,305.833,418.540,1,61
92,1256.621,684.414,1,61
93,1482.036,733.543,1,61
94,1532.500,605.500,1,61
95,739.323,1990.665,0,43
96,3002.142,138.217,1,61
97,800.012,490.789,1,61
98,2343.237,1482.036,1,61
99,2721.818,1542.725,1,61
100,2470.394,1739.240,1,61
101,2447.274,1895.297,1,61
102,2921.223,1906.857,1,61
103,2879.500,749.500,0,43
104,1297.080,253.814,0,43
105,1317.310,143.997,1,61
106,1271.071,83.308,1,61
107,401.201,617.946,2,4
108,409.871,479.229,1,61
