 ,X,Y,Counter,Count
1,1326.000,1210.000,0,250
2,1551.395,1268.181,0,250
3,1820.158,1022.537,0,250
4,1849.058,805.792,0,250
5,1828.828,690.194,0,250
6,1574.514,453.220,0,250
7,1467.587,603.496,0,250
8,1383.778,626.616,0,250
9,1406.898,539.918,0,250
10,1308.640,450.330,0,250
11,1100.565,435.880,0,250
12,979.188,406.981,0,250
13,990.747,476.339,0,250
14,869.370,470.559,0,250
15,597.716,528.358,0,250
16,684.414,461.889,0,250
17,736.433,326.063,0,250
18,534.138,404.091,0,250
19,863.590,1499.376,0,250
20,1557.175,1444.467,0,250
21,1906.857,1672.772,0,250
22,1950.206,1320.200,0,250
23,2048.463,1297.080,0,250
24,2100.482,1236.392,0,250
25,2903.884,817.351,0,250
26,1698.781,190.236,0,250
27,1536.945,65.968,0,250
28,860.700,172.896,0,250
29,2528.192,623.726,0,250
30,2664.019,695.974,0,250
31,2860.535,730.653,0,250
32,2770.947,476.339,0,250
33,2794.066,331.842,0,250
34,2707.368,1351.989,0,250
35,2635.120,1268.181,0,250
36,2406.815,1236.392,0,250
37,2042.683,1834.608,0,250
38,2294.108,1840.388,0,250
39,2201.630,1773.920,0,250
40,2429.935,1929.976,0,250
41,2317.227,2028.234,0,250
42,2317.227,2028.234,0,250
43,1458.917,1955.985,0,250
44,1100.565,1773.920,0,250
45,612.166,1672.772,0,250
46,667.075,1427.127,0,250
47,649.735,1305.750,0,250
48,580.377,1250.842,0,250
49,836.833,42.833,0,250
50,343.500,83.500,0,250
51,244.833,14.167,0,250
52,291.500,222.167,0,250
53,452.833,115.500,0,250
54,548.833,166.167,0,250
55,527.500,275.500,0,250
56,480.833,211.500,0,250
57,408.833,311.500,0,250
58,190.167,328.833,0,250
59,252.833,492.833,0,250
60,275.500,391.500,0,250
61,295.500,510.167,0,250
62,404.833,535.500,0,250
63,258.167,588.833,0,250
64,184.833,596.833,0,250
65,170.167,624.833,0,250
66,680.833,208.833,0,250
67,582.167,108.833,0,250
68,635.500,80.833,0,250
69,506.167,115.500,0,250
70,163.500,100.833,0,250
71,686.167,14.167,0,250
72,743.500,80.833,0,250
73,772.833,235.500,0,250
74,551.500,628.833,0,250
75,526.167,524.833,0,250
76,435.500,580.833,0,250
77,367.500,711.500,0,250
78,222.167,723.500,0,250
79,156.833,842.167,0,250
80,464.833,818.167,0,250
81,314.167,931.500,0,250
82,402.167,944.833,0,250
83,611.500,762.167,0,250
84,686.167,766.167,0,250
85,986.167,678.167,0,250
86,860.833,610.167,0,250
87,991.500,6.167,0,250
88,1075.500,26.167,0,250
89,870.167,115.500,0,250
90,768.833,108.833,0,250
91,652.833,136.833,0,250
92,1390.167,771.500,0,250
93,899.500,974.167,0,250
94,1024.833,935.500,0,250
95,1299.500,198.167,0,250
96,1298.167,143.500,0,250
97,203.500,211.500,1,176
98,255.500,322.167,1,176
99,347.500,454.167,1,176
100,340.833,374.167,1,176
101,466.167,367.500,1,176
102,363.500,595.500,1,176
103,280.833,527.500,1,176
104,175.500,504.833,1,176
105,158.167,431.500,1,176
106,716.833,87.500,1,176
107,943.500,86.167,1,176
108,1112.833,142.167,1,176
109,1040.833,132.833,1,176
110,1070.167,240.833,1,176
111,987.500,299.500,1,176
112,923.500,234.167,1,176
113,811.500,290.167,1,176
114,811.500,290.167,1,176
115,1215.500,178.167,1,176
116,1270.167,216.833,1,176
117,1187.500,222.167,1,176
118,1222.167,104.833,1,176
119,1330.167,32.833,1,176
120,1351.500,107.500,1,176
121,1383.500,20.833,1,176
122,1451.500,267.500,1,176
123,1366.167,228.833,1,176
124,1232.833,422.167,1,176
125,1156.833,535.500,1,176
126,1250.167,632.833,1,176
127,1163.500,690.167,1,176
128,1067.500,534.167,1,176
129,875.500,672.833,1,176
130,719.500,635.500,1,176
131,686.167,574.167,1,176
132,630.167,576.833,1,176
133,399.500,884.833,1,176
134,167.500,928.833,1,176
135,1091.500,891.500,1,176
136,1123.500,958.167,1,176
137,1255.500,835.500,0,250
138,1150.167,856.833,0,250
139,1071.500,360.833,0,250
140,1134.167,352.833,0,250
141,1464.833,487.500,0,250
142,1374.167,984.833,0,250
143,824.833,812.833,0,250
144,866.167,830.167,0,250
145,206.167,128.833,1,176
146,862.167,372.833,1,176
147,886.167,51.500,0,250
148,335.500,1721.167,2,29
149,462.167,1378.500,2,29
150,394.167,1191.833,2,29
151,819.500,1753.167,2,29
152,306.167,1173.167,2,29
153,1322.167,1621.167,2,29
154,1175.500,1315.833,1,176
155,1162.167,1481.167,1,176
156,960.833,1539.833,1,176
157,979.500,1781.167,1,176
158,1160.833,1673.167,1,176
159,1230.167,1658.500,1,176
160,1414.167,1601.167,1,176
161,1356.833,1543.833,1,176
162,1439.500,1115.833,1,176
163,1331.500,1086.500,1,176
164,252.833,1097.833,1,176
165,187.500,1251.167,1,176
166,250.167,1315.167,1,176
167,219.500,1512.833,1,176
168,170.167,1587.500,1,176
169,275.500,1750.167,1,176
170,568.833,1719.500,1,176
171,496.833,1651.500,1,176
172,586.167,1560.833,1,176
173,503.500,1450.167,1,176
174,878.167,1258.167,1,176
175,811.500,1278.167,1,176
176,983.500,1290.167,1,176
177,963.500,1143.500,1,176
178,882.167,1143.500,1,176
179,962.167,1364.833,1,176
180,1199.500,1156.833,1,176
181,1208.833,1031.500,1,176
182,1376.833,1411.500,1,176
