 ,X,Y,Counter,Count
1,311.613,352.072,2,17
2,470.559,1071.666,2,17
3,1285.521,1594.744,2,17
4,1123.684,444.550,0,179
5,1172.813,328.952,0,179
6,1210.382,193.126,0,179
7,1167.033,1045.656,0,179
8,883.820,1175.703,0,179
9,493.679,1340.429,0,179
10,1054.326,1516.715,0,179
11,1265.291,1505.156,0,179
12,615.056,1903.967,0,179
13,1421.348,1698.781,0,179
14,1854.838,1661.212,0,179
15,1768.140,1534.055,0,179
16,1820.159,1297.080,0,179
17,2013.784,1230.612,0,179
18,1458.917,927.169,0,179
19,1438.687,826.021,0,179
20,1175.703,739.323,0,179
21,1895.297,617.946,0,179
22,1912.636,459.000,0,179
23,2028.234,378.081,0,179
24,1924.196,265.374,0,179
25,1895.297,65.968,0,179
26,1944.426,37.069,0,179
27,1482.036,418.540,0,179
28,1447.357,380.971,0,179
29,577.487,531.248,0,179
30,539.918,404.091,0,179
31,432.990,459.000,0,179
32,392.531,528.358,0,179
33,380.971,302.943,0,179
34,164.226,580.377,0,179
35,103.538,591.937,0,179
36,57.299,615.056,0,179
37,39.959,730.653,0,179
38,63.079,800.012,0,179
39,11.060,811.572,0,179
40,167.116,476.339,0,179
41,123.767,427.210,0,179
42,204.685,337.622,0,179
43,2461.724,16.840,0,179
44,2655.350,37.069,0,179
45,2759.387,201.795,0,179
46,2805.626,534.138,0,179
47,2791.177,632.396,0,179
48,2481.954,739.323,0,179
49,2510.853,918.499,0,179
50,2499.293,1013.867,0,179
51,2557.092,1028.317,0,179
52,2455.944,1412.678,0,179
53,2164.061,1343.319,0,179
54,2207.410,1401.118,0,179
55,2143.831,1435.797,0,179
56,1776.809,1886.627,0,179
57,1745.020,1976.215,0,179
58,1571.624,1886.627,0,179
59,1389.558,1938.646,0,179
60,1276.851,2013.784,0,179
61,1253.731,1938.646,0,179
62,1164.143,1944.426,0,179
63,1115.015,1976.215,0,179
64,1022.537,1984.885,0,179
65,1045.656,1903.967,0,179
66,2441.494,1805.709,0,179
67,2502.183,1950.206,0,179
68,2698.698,1990.665,0,179
69,2678.469,1932.866,0,179
70,2577.321,1999.334,0,179
71,2883.654,1747.910,0,179
72,3045.491,1435.797,0,179
73,2947.233,1392.448,0,179
74,2851.865,1343.319,0,179
75,2828.746,1273.961,0,179
76,2840.305,1204.603,0,179
77,2814.296,1155.474,0,179
78,2727.598,1115.015,0,179
79,2692.919,1089.005,0,179
80,3054.160,826.021,0,179
81,2924.114,580.377,0,179
82,2973.242,482.119,0,179
83,2915.444,320.283,0,179
84,724.873,681.524,0,179
85,658.405,695.974,0,179
86,594.826,695.974,0,179
87,800.012,591.937,0,179
